region_id	n_cpg	mean5mC	total_cov	chrom	start	end	meth_state
CGI_6354	46	0.0293900646678425	1701	NC_086024.1	32788017	32788626	hypomethylated
CGI_6355	72	0.0830681046351537	2179	NC_086024.1	32843929	32844712	hypomethylated
CGI_6356	174	0.0527502954694682	4569	NC_086024.1	33194975	33196395	hypomethylated
CGI_6357	48	0.731445443572722	1657	NC_086024.1	33285394	33286060	hypermethylated
CGI_6358	103	0.0590508436080467	3082	NC_086024.1	33336176	33337082	hypomethylated
CGI_6359	50	0.139396753660089	1571	NC_086024.1	33505652	33506327	hypomethylated
CGI_636	34	0.0384017725258493	1354	NC_086019.1	103174637	103175252	hypomethylated
CGI_6360	47	0.0400352315394243	1598	NC_086024.1	33545054	33545732	hypomethylated
CGI_6361	54	0.0402984067478913	1067	NC_086024.1	33567733	33568400	hypomethylated
CGI_6362	30	0.0379661392405063	632	NC_086024.1	33569908	33570448	hypomethylated
CGI_6363	102	0.0748037491115849	5628	NC_086024.1	33631538	33632503	hypomethylated
CGI_6364	115	0.0746561401060565	7166	NC_086024.1	33645836	33647005	hypomethylated
CGI_6365	38	0.0479174920127795	1252	NC_086024.1	34107913	34108432	hypomethylated
CGI_6366	140	0.0511177130044843	4460	NC_086024.1	34109291	34110554	hypomethylated
CGI_6367	125	0.945857735641659	3639	NC_086024.1	36897610	36898849	hypermethylated
CGI_6368	81	0.129630346475508	1674	NC_086024.1	36901133	36902007	hypomethylated
CGI_6369	152	0.0703636728147554	4988	NC_086024.1	37084193	37085787	hypomethylated
CGI_637	63	0.041545913354176	2239	NC_086019.1	103867036	103867978	hypomethylated
CGI_6370	115	0.0919321520618557	4656	NC_086024.1	37181582	37182840	hypomethylated
CGI_6371	74	0.0681322635135135	1776	NC_086024.1	37281891	37282823	hypomethylated
CGI_6372	67	0.0546541741741742	1665	NC_086024.1	37282893	37283725	hypomethylated
CGI_6373	77	0.0315979945615228	2942	NC_086024.1	37437972	37439119	hypomethylated
CGI_6374	44	0.217492430703625	938	NC_086024.1	37467515	37468101	intermediate
CGI_6375	45	0.0675844311377246	1169	NC_086024.1	37490277	37490976	hypomethylated
CGI_6376	61	0.0713543080939947	2298	NC_086024.1	37553508	37554269	hypomethylated
CGI_6377	50	0.0314322680412371	1940	NC_086024.1	38875875	38876579	hypomethylated
CGI_6378	63	0.0470836308393468	2633	NC_086024.1	39583075	39583750	hypomethylated
CGI_6379	113	0.0644348225404732	6424	NC_086024.1	39697270	39698441	hypomethylated
CGI_638	56	0.876868004398021	1819	NC_086019.1	103938648	103939449	hypermethylated
CGI_6380	48	0.0605498392282958	1866	NC_086024.1	39900910	39901579	hypomethylated
CGI_6381	54	0.0500229934082978	2579	NC_086024.1	40773952	40774594	hypomethylated
CGI_6382	34	0.922036714610144	1321	NC_086024.1	41447552	41448079	hypermethylated
CGI_6383	51	0.136116636418633	1653	NC_086024.1	41450237	41450893	hypomethylated
CGI_6384	45	0.0632564234990316	1549	NC_086024.1	41452029	41452638	hypomethylated
CGI_6385	47	0.217247107438017	1694	NC_086024.1	41452989	41453656	intermediate
CGI_6386	49	0.041369224588188	2489	NC_086024.1	41755777	41756469	hypomethylated
CGI_6387	40	0.0465978442280946	1438	NC_086024.1	41777112	41777692	hypomethylated
CGI_6388	79	0.230887572254335	3114	NC_086024.1	42648517	42649511	intermediate
CGI_6389	27	0.0315375695732839	1078	NC_086024.1	42651083	42651609	hypomethylated
CGI_639	60	0.247107381258023	1558	NC_086019.1	103944147	103944865	intermediate
CGI_6390	49	0.0482905263157894	1615	NC_086024.1	44297761	44298465	hypomethylated
CGI_6391	27	0.0633942157953281	899	NC_086024.1	44298420	44298923	hypomethylated
CGI_6392	58	0.052782778062532	1951	NC_086024.1	44298782	44299430	hypomethylated
CGI_6393	26	0.863370352112676	1420	NC_086024.1	44975564	44976067	hypermethylated
CGI_6394	36	0.0390174363057325	1256	NC_086024.1	45094607	45095118	hypomethylated
CGI_6395	59	0.271224441465594	2238	NC_086024.1	45153091	45153788	intermediate
CGI_6396	40	0.139024093264249	1158	NC_086024.1	45310143	45310662	hypomethylated
CGI_6397	95	0.0628531816428846	2593	NC_086024.1	45320589	45321688	hypomethylated
CGI_6398	151	0.0676472623113364	9077	NC_086024.1	45407282	45408422	hypomethylated
CGI_6399	51	0.0799785221274868	2463	NC_086024.1	45514678	45515377	hypomethylated
CGI_64	32	0.901306375545851	1145	NC_086019.1	16810929	16811446	hypermethylated
CGI_640	47	0.0648044918998527	1358	NC_086019.1	103945165	103945821	hypomethylated
CGI_6400	46	0.0961485391140434	1061	NC_086024.1	45693130	45693805	hypomethylated
CGI_6401	50	0.064186101295642	1698	NC_086024.1	45791336	45791943	hypomethylated
CGI_6402	50	0.0769169711538462	2080	NC_086024.1	45848358	45848981	hypomethylated
CGI_6403	32	0.0590144918032787	1525	NC_086024.1	45872732	45873237	hypomethylated
CGI_6404	121	0.077831645851918	4484	NC_086024.1	46057982	46059128	hypomethylated
CGI_6405	86	0.0467688387635756	2394	NC_086024.1	46206644	46207661	hypomethylated
CGI_6406	134	0.0660983993115318	5810	NC_086024.1	46386229	46387276	hypomethylated
CGI_6407	42	0.030483607907743	1214	NC_086024.1	46564421	46565052	hypomethylated
CGI_6408	59	0.0625619857191431	2941	NC_086024.1	46593893	46594645	hypomethylated
CGI_6409	38	0.042681750266809	1874	NC_086024.1	46649068	46649604	hypomethylated
CGI_641	81	0.171527978250124	2023	NC_086019.1	103969519	103970324	hypomethylated
CGI_6410	138	0.0700012200701541	6557	NC_086024.1	46693959	46695472	hypomethylated
CGI_6411	103	0.0874346714324993	3637	NC_086024.1	46935479	46936468	hypomethylated
CGI_6412	133	0.0471741088580577	4685	NC_086024.1	47013783	47015106	hypomethylated
CGI_6413	54	0.0467576837416481	2245	NC_086024.1	47045613	47046373	hypomethylated
CGI_6414	25	0.0655980952380953	945	NC_086024.1	47067344	47067849	hypomethylated
CGI_6415	68	0.0506164336985266	2647	NC_086024.1	47068689	47069449	hypomethylated
CGI_6416	122	0.0940229152229152	4329	NC_086024.1	47199274	47200458	hypomethylated
CGI_6417	41	0.0831949752883032	1214	NC_086024.1	47346658	47347323	hypomethylated
CGI_6418	33	0.0933137931034483	493	NC_086024.1	47470753	47471266	hypomethylated
CGI_6419	68	0.0667724956063269	1138	NC_086024.1	47473309	47474127	hypomethylated
CGI_642	78	0.735523445318084	1399	NC_086019.1	103985927	103986833	hypermethylated
CGI_6420	54	0.0302687651331719	826	NC_086024.1	47475514	47476231	hypomethylated
CGI_6421	29	0.962802976744186	1075	NC_086024.1	47838951	47839561	hypermethylated
CGI_6422	89	0.0407561335067187	2307	NC_086024.1	48747623	48748473	hypomethylated
CGI_6423	45	0.049459768009768	1638	NC_086024.1	48802685	48803229	hypomethylated
CGI_6424	43	0.035226	2100	NC_086024.1	49734838	49735433	hypomethylated
CGI_6425	40	0.0487593942505134	1948	NC_086024.1	49735271	49735888	hypomethylated
CGI_6426	181	0.0583241729106628	8675	NC_086024.1	49737135	49738950	hypomethylated
CGI_6427	83	0.0466581135902637	3944	NC_086024.1	49738799	49739797	hypomethylated
CGI_6428	33	0.925057575757576	1254	NC_086024.1	50905978	50906486	hypermethylated
CGI_6429	62	0.0415950612699592	2693	NC_086024.1	50998793	50999709	hypomethylated
CGI_643	57	0.0301428810720268	1194	NC_086019.1	103993685	103994428	hypomethylated
CGI_6430	39	0.0439173333333333	1275	NC_086024.1	51035061	51035633	hypomethylated
CGI_6431	31	0.0322053440702782	1366	NC_086024.1	51114932	51115465	hypomethylated
CGI_6432	27	0.0340219387755102	1176	NC_086024.1	51116652	51117162	hypomethylated
CGI_6433	84	0.0918759054517728	2623	NC_086024.1	52308220	52309164	hypomethylated
CGI_6434	21	0.871493574958814	607	NC_086024.1	52326536	52327145	hypermethylated
CGI_6435	86	0.0956031707902955	4163	NC_086024.1	53223052	53223999	hypomethylated
CGI_6436	35	0.0517391238670695	2648	NC_086024.1	53249264	53249806	hypomethylated
CGI_6437	43	0.488992007551919	1589	NC_086024.1	53365761	53366422	intermediate
CGI_6438	5	0.867424861878453	181	NC_086024.1	53555205	53555948	hypermethylated
CGI_6439	54	0.0277556912826207	1801	NC_086024.1	53651791	53652564	hypomethylated
CGI_644	100	0.114087766323024	2910	NC_086019.1	104058217	104059112	hypomethylated
CGI_6440	54	0.0388997128687027	3831	NC_086024.1	53812201	53813012	hypomethylated
CGI_6441	32	0.0415850950906678	2261	NC_086024.1	53813004	53813549	hypomethylated
CGI_6442	50	0.061676	1200	NC_086024.1	53872843	53873436	hypomethylated
CGI_6443	61	0.0420968029138001	2471	NC_086024.1	53949874	53950500	hypomethylated
CGI_6444	53	0.0715790397045245	2166	NC_086024.1	53969543	53970327	hypomethylated
CGI_6445	101	0.0514001125492403	5331	NC_086024.1	54282410	54283506	hypomethylated
CGI_6446	112	0.0767738642898217	3478	NC_086024.1	54380855	54381988	hypomethylated
CGI_6447	10	0.852809112149533	428	NC_086024.1	54587309	54587827	hypermethylated
CGI_6448	162	0.0511991554636332	5802	NC_086024.1	54687263	54688680	hypomethylated
CGI_6449	110	0.0582791601255887	5096	NC_086024.1	55152219	55153230	hypomethylated
CGI_645	39	0.964596977547496	1158	NC_086019.1	104091116	104091676	hypermethylated
CGI_6450	91	0.0530400360453141	3884	NC_086024.1	55292559	55293553	hypomethylated
CGI_6451	61	0.0458902834008097	2223	NC_086024.1	55486744	55487641	hypomethylated
CGI_6452	24	0.932438513513513	592	NC_086024.1	55556374	55556881	hypermethylated
CGI_6453	52	0.0402962949640288	2780	NC_086024.1	55780567	55781245	hypomethylated
CGI_6454	55	0.096405056710775	2116	NC_086024.1	55854030	55854676	hypomethylated
CGI_6455	41	0.0616974025974026	616	NC_086024.1	56401538	56402093	hypomethylated
CGI_6456	130	0.0617341049382716	1944	NC_086024.1	56401938	56403075	hypomethylated
CGI_6457	110	0.0265313432835821	1206	NC_086024.1	57351216	57352313	hypomethylated
CGI_6458	124	0.0629853495585779	8382	NC_086024.1	57486160	57487349	hypomethylated
CGI_6459	90	0.559643789776227	4871	NC_086024.1	57998576	57999474	intermediate
CGI_646	73	0.56199756421612	2258	NC_086019.1	104091576	104092475	intermediate
CGI_6460	73	0.047284417895272	3934	NC_086024.1	58492218	58493064	hypomethylated
CGI_6461	36	0.0606697767601603	1747	NC_086024.1	58616063	58616644	hypomethylated
CGI_6462	47	0.0721542490646713	1871	NC_086024.1	58848522	58849117	hypomethylated
CGI_6464	139	0.0676748946925021	7122	NC_086024.1	62810595	62811977	hypomethylated
CGI_6465	125	0.0536721952908587	5776	NC_086024.1	63015089	63016625	hypomethylated
CGI_6466	112	0.05024293770828	3901	NC_086024.1	63239537	63240817	hypomethylated
CGI_6467	32	0.902781149970361	1687	NC_086024.1	63315519	63316132	hypermethylated
CGI_6468	65	0.0723000302571861	3305	NC_086024.1	63796882	63797678	hypomethylated
CGI_6469	133	0.937512120331347	6881	NC_086024.1	65159839	65161288	hypermethylated
CGI_647	40	0.0450219453376206	1244	NC_086019.1	104097254	104097827	hypomethylated
CGI_6470	98	0.044792398794143	4644	NC_086024.1	67001424	67002572	hypomethylated
CGI_6471	68	0.0552726409826912	3582	NC_086024.1	67056524	67057349	hypomethylated
CGI_6472	59	0.0869044905842589	2071	NC_086024.1	67129508	67130154	hypomethylated
CGI_6473	54	0.0833646965699209	1895	NC_086024.1	67130036	67130708	hypomethylated
CGI_6474	30	0.69691001344086	1488	NC_086024.1	67167733	67168271	hypermethylated
CGI_6475	76	0.0633595258620689	2320	NC_086024.1	67883739	67884624	hypomethylated
CGI_6476	35	0.846028593872742	1273	NC_086024.1	68593046	68593656	hypermethylated
CGI_6477	160	0.0519146658868255	6839	NC_086024.1	69631909	69633404	hypomethylated
CGI_6478	108	0.0471242601246106	2568	NC_086024.1	72400600	72401863	hypomethylated
CGI_6479	173	0.0666707092198582	4230	NC_086024.1	72401669	72403511	hypomethylated
CGI_648	52	0.0289633598841419	1381	NC_086019.1	104124973	104125692	hypomethylated
CGI_6480	59	0.486459967186219	2438	NC_086024.1	72418865	72419633	intermediate
CGI_6481	120	0.0820505198915009	4424	NC_086024.1	73773622	73774646	hypomethylated
CGI_6482	23	0.837453798586573	1132	NC_086024.1	73882056	73882558	hypermethylated
CGI_6483	63	0.0695378654555776	3523	NC_086024.1	74499136	74499935	hypomethylated
CGI_6484	101	0.149924863252113	4022	NC_086024.1	74766268	74767373	hypomethylated
CGI_6485	137	0.0761007259128904	4546	NC_086024.1	74868584	74870131	hypomethylated
CGI_6486	168	0.0810925197925197	3663	NC_086024.1	75002476	75003994	hypomethylated
CGI_6487	65	0.0501457627118644	2832	NC_086024.1	75154606	75155410	hypomethylated
CGI_6488	32	0.0382836318715256	1619	NC_086024.1	75294465	75295002	hypomethylated
CGI_6489	176	0.0597623544941798	8333	NC_086024.1	75710818	75712420	hypomethylated
CGI_649	51	0.0394004923413567	1828	NC_086019.1	104177538	104178307	hypomethylated
CGI_6490	31	0.0373904316546763	1390	NC_086024.1	75802859	75803371	hypomethylated
CGI_6491	59	0.0502745762711864	1770	NC_086024.1	76438117	76438768	hypomethylated
CGI_6492	164	0.0611397928092626	4923	NC_086024.1	76442168	76443567	hypomethylated
CGI_6493	46	0.871778103044496	1708	NC_086024.1	76722533	76723389	hypermethylated
CGI_6494	73	0.142986225975539	3434	NC_086024.1	77258676	77259505	hypomethylated
CGI_6495	35	0.382126515615432	1633	NC_086024.1	77259762	77260337	intermediate
CGI_6496	59	0.0755400440044004	2727	NC_086024.1	77409888	77410746	hypomethylated
CGI_6497	27	0.936816924910608	839	NC_086024.1	77581209	77581727	hypermethylated
CGI_6498	54	0.0661645526225574	2917	NC_086024.1	77891110	77891772	hypomethylated
CGI_6499	40	0.0596707914572864	1592	NC_086024.1	77928537	77929103	hypomethylated
CGI_65	28	0.971731413612565	955	NC_086019.1	16848655	16849210	hypermethylated
CGI_650	52	0.0398016695205479	2336	NC_086019.1	104183235	104184062	hypomethylated
CGI_6500	52	0.0199640495867769	1452	NC_086024.1	77937889	77938746	hypomethylated
CGI_6501	49	0.0625612512613522	991	NC_086024.1	77940504	77941178	hypomethylated
CGI_6502	60	0.122902654867257	1017	NC_086024.1	77946586	77947408	hypomethylated
CGI_6503	60	0.0561808988764045	1513	NC_086024.1	77953297	77954119	hypomethylated
CGI_6504	50	0.0515442010309278	1552	NC_086024.1	77959526	77960200	hypomethylated
CGI_6505	51	0.0612965297860035	1729	NC_086024.1	77961944	77962794	hypomethylated
CGI_6506	41	0.0807000584795322	1710	NC_086024.1	78009024	78009534	hypomethylated
CGI_6507	36	0.938615217391304	1564	NC_086024.1	78078984	78079608	hypermethylated
CGI_6508	98	0.0433429011751107	5191	NC_086024.1	78094237	78095272	hypomethylated
CGI_6509	201	0.0780482830385016	4805	NC_086024.1	78216815	78218486	hypomethylated
CGI_651	125	0.0882261291684255	2369	NC_086019.1	104217571	104218753	hypomethylated
CGI_6510	34	0.0439594389689158	1319	NC_086024.1	78322073	78322602	hypomethylated
CGI_6511	75	0.0542326151560178	4038	NC_086024.1	78367487	78368322	hypomethylated
CGI_6512	86	0.0496993829276654	2917	NC_086024.1	78596131	78597004	hypomethylated
CGI_6513	230	0.163358679050568	9690	NC_086024.1	78708250	78710493	hypomethylated
CGI_6514	36	0.948675028835064	1734	NC_086024.1	78978061	78978680	hypermethylated
CGI_6515	92	0.0712916	4250	NC_086024.1	78987042	78988061	hypomethylated
CGI_6516	81	0.05514765758092	4696	NC_086024.1	79001502	79002431	hypomethylated
CGI_6517	33	0.91299925729443	1885	NC_086024.1	79319484	79320063	hypermethylated
CGI_6518	7	0.777784444444445	180	NC_086024.1	79450277	79450834	hypermethylated
CGI_6519	38	0.601476383763838	1897	NC_086024.1	79721448	79722012	hypermethylated
CGI_652	49	0.0557749437696806	2223	NC_086019.1	104379681	104380422	hypomethylated
CGI_6520	27	0.830488699551569	1115	NC_086024.1	79728646	79729221	hypermethylated
CGI_6521	79	0.411485850253807	3152	NC_086024.1	79732913	79733780	intermediate
CGI_6522	64	0.09995713156855	2531	NC_086024.1	79734221	79734980	hypomethylated
CGI_6523	44	0.250127434503213	2023	NC_086024.1	79821505	79822099	intermediate
CGI_6524	32	0.0814727449078564	1031	NC_086024.1	79921789	79922322	hypomethylated
CGI_6525	45	0.116444957709824	1537	NC_086024.1	79922593	79923259	hypomethylated
CGI_6526	48	0.929734678150499	2206	NC_086024.1	80436994	80437670	hypermethylated
CGI_6527	77	0.0392718239886444	4227	NC_086024.1	80489963	80490886	hypomethylated
CGI_6528	65	0.0875696811042361	2101	NC_086024.1	80864047	80864886	hypomethylated
CGI_6529	77	0.926362579439253	2675	NC_086024.1	80867880	80868794	hypermethylated
CGI_653	97	0.0709676099259904	2297	NC_086019.1	104435443	104436586	hypomethylated
CGI_6530	119	0.0790472665148064	4390	NC_086024.1	80870594	80871807	hypomethylated
CGI_6531	70	0.95615358004827	2486	NC_086024.1	80909810	80910589	hypermethylated
CGI_6532	31	0.914616054654142	1171	NC_086024.1	81568610	81569149	hypermethylated
CGI_6533	52	0.970649239130435	1840	NC_086024.1	82401758	82402525	hypermethylated
CGI_6534	37	0.952800304414003	1314	NC_086024.1	82402327	82402861	hypermethylated
CGI_6535	57	0.95505869140625	2048	NC_086024.1	82402723	82403478	hypermethylated
CGI_6536	30	0.0416571428571429	1512	NC_086024.1	82440882	82441405	hypomethylated
CGI_6537	32	0.883133975903615	830	NC_086024.1	82461993	82462577	hypermethylated
CGI_6538	48	0.0275394774011299	1416	NC_086024.1	82486387	82486993	hypomethylated
CGI_6539	60	0.0796869809203143	1782	NC_086024.1	82492795	82493533	hypomethylated
CGI_654	28	0.043113769123783	719	NC_086019.1	104469536	104470110	hypomethylated
CGI_6540	107	0.0602399238227147	2888	NC_086024.1	82553428	82554622	hypomethylated
CGI_6541	172	0.0602557100716393	9492	NC_086024.1	82666525	82668066	hypomethylated
CGI_6542	48	0.048882962962963	2025	NC_086024.1	85201301	85201865	hypomethylated
CGI_6544	92	0.0589275874769797	2715	NC_086024.1	88701343	88702159	hypomethylated
CGI_6545	33	0.0315935599284437	1677	NC_086024.1	88754855	88755453	hypomethylated
CGI_6546	54	0.0319998544925428	2749	NC_086024.1	88755365	88756183	hypomethylated
CGI_6547	56	0.0583628154454241	3289	NC_086024.1	88824999	88825729	hypomethylated
CGI_6548	47	0.0312948918545789	2173	NC_086024.1	88861282	88861920	hypomethylated
CGI_6549	64	0.042963948069241	3004	NC_086024.1	88863094	88863821	hypomethylated
CGI_655	38	0.562100535331906	934	NC_086019.1	104475176	104475761	intermediate
CGI_6550	43	0.0406064720812183	788	NC_086024.1	88967424	88968048	hypomethylated
CGI_6551	38	0.923530904183536	2223	NC_086024.1	89743654	89744303	hypermethylated
CGI_6553	57	0.883686586452763	2244	NC_086024.1	90281281	90282163	hypermethylated
CGI_6554	36	0.0619732976281561	1307	NC_086024.1	91343761	91344346	hypomethylated
CGI_6555	67	0.0515806878306878	2268	NC_086024.1	91344148	91345051	hypomethylated
CGI_6556	79	0.0465708023483366	2555	NC_086024.1	91344874	91345854	hypomethylated
CGI_6557	83	0.0642328629780914	2693	NC_086024.1	93372087	93373221	hypomethylated
CGI_6558	43	0.0788566308243728	1116	NC_086024.1	93378758	93379440	hypomethylated
CGI_6559	150	0.0413877192982456	4446	NC_086024.1	93391783	93393371	hypomethylated
CGI_656	134	0.0397765665236052	3495	NC_086019.1	104489219	104490506	hypomethylated
CGI_6560	145	0.0517195688784103	5938	NC_086024.1	93404913	93406357	hypomethylated
CGI_6561	39	0.0274867094408799	1091	NC_086024.1	93434901	93435549	hypomethylated
CGI_6562	52	0.0520931547619048	1344	NC_086024.1	93448556	93449151	hypomethylated
CGI_6563	91	0.0935593285635663	3634	NC_086024.1	93512870	93513774	hypomethylated
CGI_6564	42	0.0321270011273957	1774	NC_086024.1	93571391	93571993	hypomethylated
CGI_6565	46	0.0360273281596452	1804	NC_086024.1	93575654	93576352	hypomethylated
CGI_6566	163	0.0618008912655972	6732	NC_086024.1	93588739	93590406	hypomethylated
CGI_6567	58	0.0420709836065574	1830	NC_086024.1	93777487	93778253	hypomethylated
CGI_6568	154	0.0714404769375589	9561	NC_086024.1	93891577	93892896	hypomethylated
CGI_6569	67	0.0577730951716439	3583	NC_086024.1	93941231	93942069	hypomethylated
CGI_657	53	0.0548778942115768	2004	NC_086019.1	104511613	104512295	hypomethylated
CGI_6570	122	0.0595801733718604	4499	NC_086024.1	94112313	94113538	hypomethylated
CGI_6571	46	0.926102714932127	1326	NC_086024.1	94150050	94150932	hypermethylated
CGI_6572	22	0.896116071428572	616	NC_086024.1	94150734	94151331	hypermethylated
CGI_6573	4	0.883326666666667	120	NC_086024.1	94151160	94151673	hypermethylated
CGI_6574	25	0.902722697795071	771	NC_086024.1	94151513	94152082	hypermethylated
CGI_6575	132	0.0622068563350415	5659	NC_086024.1	94235519	94236769	hypomethylated
CGI_6576	127	0.074011632183908	4350	NC_086024.1	94362823	94363965	hypomethylated
CGI_6578	36	0.10762146179402	1505	NC_086024.1	94475842	94476372	hypomethylated
CGI_6579	51	0.0846168796826796	2269	NC_086024.1	94591613	94592349	hypomethylated
CGI_658	30	0.0527	930	NC_086019.1	104515918	104516423	hypomethylated
CGI_6580	41	0.0752508933405522	1847	NC_086024.1	94592319	94592848	hypomethylated
CGI_6581	46	0.0365597363690833	1669	NC_086024.1	94696351	94697054	hypomethylated
CGI_6582	104	0.0746638487475915	4152	NC_086024.1	95081511	95082663	hypomethylated
CGI_6583	45	0.0924637798827244	2217	NC_086024.1	95181908	95182531	hypomethylated
CGI_6584	35	0.0601459112149533	1712	NC_086024.1	95213385	95213961	hypomethylated
CGI_6585	31	0.0379146529562982	1556	NC_086024.1	95257473	95257991	hypomethylated
CGI_6586	135	0.0464318431712962	6912	NC_086024.1	95258285	95259566	hypomethylated
CGI_6587	29	0.860947140039448	1014	NC_086024.1	95318492	95319137	hypermethylated
CGI_6588	49	0.203359099181074	2198	NC_086024.1	95335620	95336198	intermediate
CGI_6589	38	0.0461877323420074	1883	NC_086024.1	95358418	95359013	hypomethylated
CGI_659	83	0.0511798362333674	2931	NC_086019.1	104550215	104551293	hypomethylated
CGI_6590	135	0.0708462029355456	3134	NC_086024.1	95526174	95527437	hypomethylated
CGI_6591	64	0.976159081057651	2307	NC_086024.1	95535225	95536088	hypermethylated
CGI_6592	41	0.0511780557134736	1759	NC_086024.1	96125400	96125983	hypomethylated
CGI_6593	50	0.0455007109004739	2110	NC_086024.1	96125786	96126515	hypomethylated
CGI_6594	100	0.103812389558233	4980	NC_086024.1	96365722	96366758	hypomethylated
CGI_6595	70	0.0839511798839458	2585	NC_086024.1	96382188	96382999	hypomethylated
CGI_6596	32	0.0430317880794702	1208	NC_086024.1	96383970	96384577	hypomethylated
CGI_6597	60	0.0363696169938848	3107	NC_086024.1	96527565	96528223	hypomethylated
CGI_6598	61	0.087242304526749	2430	NC_086024.1	96718519	96719324	hypomethylated
CGI_6599	165	0.052336532152231	6096	NC_086024.1	97178188	97179665	hypomethylated
CGI_66	117	0.0556839512442864	5907	NC_086019.1	16907447	16908873	hypomethylated
CGI_660	36	0.0392729680365297	1095	NC_086019.1	104588506	104589052	hypomethylated
CGI_6600	76	0.243440451677184	3011	NC_086024.1	97370093	97371163	intermediate
CGI_6601	90	0.0936784360821991	3747	NC_086024.1	97375746	97376720	hypomethylated
CGI_6602	43	0.0837446467589221	1373	NC_086024.1	97485548	97486200	hypomethylated
CGI_6603	142	0.0542343006660324	4204	NC_086024.1	97486102	97487845	hypomethylated
CGI_6604	92	0.0655425119004028	2731	NC_086024.1	97550604	97551751	hypomethylated
CGI_6605	46	0.0468063699155794	2606	NC_086024.1	97723063	97723781	hypomethylated
CGI_6606	144	0.18684711203897	5748	NC_086024.1	97989397	97990803	hypomethylated
CGI_6607	69	0.0370132731376975	2215	NC_086024.1	98027221	98027956	hypomethylated
CGI_6608	35	0.177598174273859	1205	NC_086024.1	98028071	98028658	hypomethylated
CGI_6609	129	0.0804074714467004	6304	NC_086024.1	98359628	98360821	hypomethylated
CGI_661	56	0.0492872114784779	1603	NC_086019.1	104604086	104604804	hypomethylated
CGI_6610	37	0.104607531380753	956	NC_086024.1	98407527	98408099	hypomethylated
CGI_6611	53	0.0330633266533066	998	NC_086024.1	98420276	98421043	hypomethylated
CGI_6612	59	0.122469447903694	2409	NC_086024.1	98457013	98457597	hypomethylated
CGI_6613	41	0.0660548012232416	1635	NC_086024.1	98723588	98724114	hypomethylated
CGI_6614	44	0.163995263469509	1689	NC_086024.1	99643508	99644108	hypomethylated
CGI_6615	154	0.0629456941413463	5957	NC_086024.1	100052785	100054252	hypomethylated
CGI_6616	29	0.0575715151515152	990	NC_086024.1	100117633	100118238	hypomethylated
CGI_6617	111	0.0932826622843057	2434	NC_086024.1	100181568	100182559	hypomethylated
CGI_6618	127	0.0652510441385856	4214	NC_086024.1	100272475	100273673	hypomethylated
CGI_6619	42	0.0704677083333333	1632	NC_086024.1	100786941	100787450	hypomethylated
CGI_662	86	0.95286526032316	2228	NC_086019.1	104625893	104626841	hypermethylated
CGI_6620	132	0.0574388467374811	4613	NC_086024.1	100830971	100832208	hypomethylated
CGI_6621	133	0.0503548095545514	4647	NC_086024.1	100832037	100833279	hypomethylated
CGI_6622	73	0.0315044313146234	2031	NC_086024.1	100863422	100864299	hypomethylated
CGI_6623	56	0.756817963683528	1542	NC_086024.1	100864249	100864993	hypermethylated
CGI_6624	82	0.920233689839572	2244	NC_086024.1	100864871	100865950	hypermethylated
CGI_6625	53	0.0495508594539939	989	NC_086024.1	100874409	100875177	hypomethylated
CGI_6626	84	0.0341079109426812	2111	NC_086024.1	100998934	101000007	hypomethylated
CGI_6627	111	0.070696819360415	5785	NC_086024.1	101169794	101171045	hypomethylated
CGI_6628	77	0.103484755192878	2696	NC_086024.1	101256421	101257286	hypomethylated
CGI_6629	80	0.0514404841149773	3305	NC_086024.1	101394720	101395690	hypomethylated
CGI_663	76	0.0277365866666667	1875	NC_086019.1	104634651	104635512	hypomethylated
CGI_6630	169	0.0720389300676766	6206	NC_086024.1	101682182	101683868	hypomethylated
CGI_6632	120	0.0567321792260692	6874	NC_086024.1	102686909	102688066	hypomethylated
CGI_6633	115	0.0396339048141544	7291	NC_086024.1	103280654	103281787	hypomethylated
CGI_6634	45	0.0328093170989942	1889	NC_086024.1	103405591	103406314	hypomethylated
CGI_6635	43	0.170266032843561	1157	NC_086024.1	103452141	103452719	hypomethylated
CGI_6636	91	0.0637966039467646	2179	NC_086024.1	103551579	103552530	hypomethylated
CGI_6637	80	0.0235048387096774	2852	NC_086024.1	103572023	103572821	hypomethylated
CGI_6638	50	0.0624581455247907	1553	NC_086024.1	103629769	103630419	hypomethylated
CGI_6639	43	0.0773382793620106	2069	NC_086024.1	103668797	103669533	hypomethylated
CGI_664	36	0.887529055515501	1387	NC_086019.1	104664108	104664616	hypermethylated
CGI_6640	67	0.0513174244646524	3409	NC_086024.1	103708738	103709598	hypomethylated
CGI_6641	31	0.0268170446735395	1455	NC_086024.1	103829407	103829957	hypomethylated
CGI_6642	29	0.959484641350211	1185	NC_086024.1	104542462	104542969	hypermethylated
CGI_6643	48	0.951138851557727	1637	NC_086024.1	104665526	104666174	hypermethylated
CGI_6644	38	0.0450555480833894	1487	NC_086024.1	104669849	104670373	hypomethylated
CGI_6645	52	0.0354760563380282	1917	NC_086024.1	104670666	104671373	hypomethylated
CGI_6646	55	0.0374960039467193	2027	NC_086024.1	104671222	104671888	hypomethylated
CGI_6647	61	0.0449195169082126	2070	NC_086024.1	104687278	104688029	hypomethylated
CGI_6648	33	0.0648272527472528	910	NC_086024.1	104825017	104825539	hypomethylated
