chrom,chr,pos,cov,log2r
NC_086037.1,chr19,29030000,106.637,1.2640177508421
NC_086037.1,chr19,29050000,166.2595,1.90232989836558
NC_086037.1,chr19,29070000,136.06225,1.61411968029737
NC_086037.1,chr19,29090000,101.69875,1.19593849745621
NC_086037.1,chr19,29110000,48.52375,0.136113697159747
NC_086037.1,chr19,29130000,119.77325,1.43087675484545
NC_086037.1,chr19,29150000,80.176,0.854772407291769
NC_086037.1,chr19,29170000,22.15775,-0.977362544897007
NC_086037.1,chr19,29190000,5.6495,-2.85882612959496
NC_086037.1,chr19,29210000,0.54825,-5.41131241281455
NC_086037.1,chr19,29230000,25.40125,-0.784345423740781
NC_086037.1,chr19,29250000,36.572,-0.267037198796115
NC_086037.1,chr19,29270000,1.10225,-4.79919597314193
NC_086037.1,chr19,29290000,0.9985,-4.89577615914736
NC_086037.1,chr19,29310000,5.17525,-2.97461129714753
NC_086037.1,chr19,29330000,6.21175,-2.73260626388341
NC_086037.1,chr19,29350000,22.54225,-0.953085550022534
NC_086037.1,chr19,29370000,100.2265,1.17500423676423
NC_086037.1,chr19,29390000,56.41975,0.351562177235826
NC_086037.1,chr19,29410000,60.7395,0.457095355652647
NC_086037.1,chr19,29430000,41.77875,-0.0774344250204981
NC_086037.1,chr19,29450000,8.07725,-2.37878007164949
NC_086037.1,chr19,29470000,23.34475,-0.903695491219056
NC_086037.1,chr19,29490000,3.75125,-3.39140814206573
NC_086037.1,chr19,29510000,0.148,-6.10522952477631
NC_086037.1,chr19,29530000,22.40275,-0.961846310786492
NC_086037.1,chr19,29550000,29.05625,-0.593903911428408
NC_086037.1,chr19,29570000,10.38775,-2.03466130234183
NC_086037.1,chr19,29590000,61.17225,0.467254333272189
NC_086037.1,chr19,29610000,44.10825,-5.65964098573756e-05
NC_086037.1,chr19,29630000,49.975,0.178201857445261
NC_086037.1,chr19,29650000,55.35925,0.324429055142169
NC_086037.1,chr19,29670000,58.75875,0.409661046398625
NC_086037.1,chr19,29690000,24.02075,-0.863364041646702
NC_086037.1,chr19,29710000,10.455,-2.02577766378335
NC_086037.1,chr19,29730000,5.59025,-2.87279379214845
NC_086037.1,chr19,29750000,34.66275,-0.343319243266769
NC_086037.1,chr19,29770000,46.22875,0.0669432973317325
NC_086037.1,chr19,29790000,26.8465,-0.706010949673565
NC_086037.1,chr19,29810000,17.6565,-1.29688102473913
NC_086037.1,chr19,29830000,38.2705,-0.202407807325489
NC_086037.1,chr19,29850000,22.0785,-0.982417504092855
NC_086037.1,chr19,29870000,20.981,-1.05430599177794
NC_086037.1,chr19,29890000,13.78475,-1.64289136048378
NC_086037.1,chr19,29910000,16.859,-1.3616833072758
NC_086037.1,chr19,29930000,50.3395,0.188582693579385
NC_086037.1,chr19,29950000,43.36375,-0.0243379919336267
NC_086037.1,chr19,29970000,40.7165,-0.114145148014268
NC_086037.1,chr19,29990000,33.07675,-0.409904554102045
NC_086037.1,chr19,30010000,29.60525,-0.567352050212716
NC_086037.1,chr19,30030000,33.1545,-0.406567725188883
NC_086037.1,chr19,30050000,40.3885,-0.125672009733757
NC_086037.1,chr19,30070000,28.29575,-0.63151124985973
NC_086037.1,chr19,30090000,37.37175,-0.236245060451636
NC_086037.1,chr19,30110000,31.355,-0.485847310667374
NC_086037.1,chr19,30130000,32.335,-0.442132692871472
NC_086037.1,chr19,30150000,38.8595,-0.180655254469452
NC_086037.1,chr19,30170000,31.5645,-0.476390237525353
NC_086037.1,chr19,30190000,31.3335,-0.486821362326853
NC_086037.1,chr19,30210000,35.0455,-0.327700219451406
NC_086037.1,chr19,30230000,33.71575,-0.382706576907992
NC_086037.1,chr19,30250000,36.01375,-0.288927305452575
NC_086037.1,chr19,30270000,35.6545,-0.303191923517579
NC_086037.1,chr19,30290000,40.60625,-0.118009382951786
NC_086037.1,chr19,30310000,32.71725,-0.425434508152125
NC_086037.1,chr19,30330000,41.347,-0.0922429480421668
NC_086037.1,chr19,30350000,25.832,-0.76055004524245
NC_086037.1,chr19,30370000,31.24125,-0.491008204144711
NC_086037.1,chr19,30390000,43.7395,-0.0120320679547088
NC_086037.1,chr19,30410000,33.59275,-0.38790217282407
NC_086037.1,chr19,30430000,31.68175,-0.471124368113678
NC_086037.1,chr19,30450000,21.44225,-1.02365567809474
NC_086037.1,chr19,30470000,24.48,-0.836593671165618
NC_086037.1,chr19,30490000,33.40375,-0.395922293416717
NC_086037.1,chr19,30510000,27.3075,-0.681893101367452
NC_086037.1,chr19,30530000,25.29325,-0.790373581131159
NC_086037.1,chr19,30550000,26.1135,-0.745208893271928
NC_086037.1,chr19,30570000,32.63175,-0.429152740356812
NC_086037.1,chr19,30590000,41.671,-0.0811159154928892
NC_086037.1,chr19,30610000,30.04675,-0.546348254427635
NC_086037.1,chr19,30630000,21.93625,-0.991535584397463
NC_086037.1,chr19,30650000,40.65375,-0.116343250638177
NC_086037.1,chr19,30670000,43.89725,-0.00689683041520944
NC_086037.1,chr19,30690000,31.96075,-0.458670814621764
NC_086037.1,chr19,30710000,36.90575,-0.254107090328472
NC_086037.1,chr19,30730000,34.4665,-0.351393752571947
NC_086037.1,chr19,30750000,34.41625,-0.353468526054652
NC_086037.1,chr19,30770000,43.135,-0.0318813509521123
NC_086037.1,chr19,30790000,29.41175,-0.576654829681461
NC_086037.1,chr19,30810000,27.00225,-0.697817495617619
NC_086037.1,chr19,30830000,39.28525,-0.165133483573662
NC_086037.1,chr19,30850000,42.79225,-0.0432583653600712
NC_086037.1,chr19,30870000,40.91875,-0.107083133809782
NC_086037.1,chr19,30890000,45.13475,0.0327656797853123
NC_086037.1,chr19,30910000,53.77175,0.28283428121773
NC_086037.1,chr19,30930000,46.52225,0.075976425038936
NC_086037.1,chr19,30950000,45.2725,0.0371139430209721
NC_086037.1,chr19,30970000,46.99825,0.0905072124304003
NC_086037.1,chr19,30990000,30.786,-0.511849930218264
NC_086037.1,chr19,31010000,25.143,-0.798802093957513
NC_086037.1,chr19,31030000,35.82375,-0.296453996497836
NC_086037.1,chr19,31050000,41.04375,-0.102735699328521
NC_086037.1,chr19,31070000,38.51725,-0.193255050102375
NC_086037.1,chr19,31090000,32.7385,-0.424511871039045
NC_086037.1,chr19,31110000,34.90575,-0.333383470773783
NC_086037.1,chr19,31130000,46.05075,0.0614372637663333
NC_086037.1,chr19,31150000,29.93375,-0.551695036635675
NC_086037.1,chr19,31170000,30.3375,-0.532681337586089
NC_086037.1,chr19,31190000,24.4385,-0.838992455503704
NC_086037.1,chr19,31210000,31.482,-0.48010698728384
NC_086037.1,chr19,31230000,40.9435,-0.106221300989074
NC_086037.1,chr19,31250000,38.0915,-0.209084027515449
NC_086037.1,chr19,31270000,32.87825,-0.418458830993511
NC_086037.1,chr19,31290000,31.1165,-0.496689480355848
NC_086037.1,chr19,31310000,47.067,0.0925938908192421
NC_086037.1,chr19,31330000,34.95,-0.331581520646696
NC_086037.1,chr19,31350000,21.54975,-1.01660484950805
NC_086037.1,chr19,31370000,15.3435,-1.4934760705939
NC_086037.1,chr19,31390000,19.50625,-1.15691637634063
NC_086037.1,chr19,31410000,32.107,-0.452185435765337
NC_086037.1,chr19,31430000,37.8225,-0.219175468562567
NC_086037.1,chr19,31450000,44.9545,0.0270559803301777
NC_086037.1,chr19,31470000,40.29075,-0.129125114593866
NC_086037.1,chr19,31490000,31.73875,-0.468571341086857
NC_086037.1,chr19,31510000,35.624,-0.304409497245835
NC_086037.1,chr19,31530000,44.536,0.013711547947195
NC_086037.1,chr19,31550000,35.96125,-0.291003126013422
NC_086037.1,chr19,31570000,49.03175,0.150986445437476
NC_086037.1,chr19,31590000,46.05925,0.0617006706588607
NC_086037.1,chr19,31610000,35.79025,-0.297785152674293
NC_086037.1,chr19,31630000,31.33675,-0.486674079761229
NC_086037.1,chr19,31650000,41.99225,-0.0701674105346687
NC_086037.1,chr19,31670000,41.12025,-0.10008151718824
NC_086037.1,chr19,31690000,44.9085,0.0255952322247768
NC_086037.1,chr19,31710000,49.991,0.178659102871393
NC_086037.1,chr19,31730000,45.90425,0.0568897945934327
NC_086037.1,chr19,31750000,48.55125,0.136922753793226
NC_086037.1,chr19,31770000,45.546,0.0457086872320693
NC_086037.1,chr19,31790000,35.9145,-0.292854112175855
NC_086037.1,chr19,31810000,42.5775,-0.0504326225157785
NC_086037.1,chr19,31830000,36.00475,-0.289282948349478
NC_086037.1,chr19,31850000,46.252,0.0676609351425612
NC_086037.1,chr19,31870000,47.38975,0.102349756146877
NC_086037.1,chr19,31890000,47.899,0.117610091331668
NC_086037.1,chr19,31910000,40.939,-0.106377959576601
NC_086037.1,chr19,31930000,29.11225,-0.591173034478238
NC_086037.1,chr19,31950000,42.829,-0.0420342074095968
NC_086037.1,chr19,31970000,45.3325,0.0390038336346256
NC_086037.1,chr19,31990000,28.3965,-0.626472386819073
NC_086037.1,chr19,32010000,32.98025,-0.41405684745102
NC_086037.1,chr19,32030000,32.904,-0.417346277908105
NC_086037.1,chr19,32050000,45.03425,0.0295849733974177
NC_086037.1,chr19,32070000,47.1365,0.094700269747608
NC_086037.1,chr19,32090000,46.217,0.0665804843237619
NC_086037.1,chr19,32110000,39.0555,-0.173488839733267
NC_086037.1,chr19,32130000,43.453,-0.0214055086264677
NC_086037.1,chr19,32150000,43.2265,-0.0288592727022821
NC_086037.1,chr19,32170000,56.7145,0.35901367069435
NC_086037.1,chr19,32190000,54.192,0.293962672028845
NC_086037.1,chr19,32210000,49.324,0.1594737014181
NC_086037.1,chr19,32230000,38.206,-0.204809925429303
NC_086037.1,chr19,32250000,37.50325,-0.231244346439786
NC_086037.1,chr19,32270000,34.654,-0.343678292331833
NC_086037.1,chr19,32290000,22.09675,-0.981251857597105
NC_086037.1,chr19,32310000,22.827,-0.935366368582789
NC_086037.1,chr19,32330000,29.36975,-0.578681985296048
NC_086037.1,chr19,32350000,29.063,-0.593574469104011
NC_086037.1,chr19,32370000,42.73375,-0.0452091702684597
NC_086037.1,chr19,32390000,43.79725,-0.0101500099296038
NC_086037.1,chr19,32410000,47.38025,0.102063537019105
NC_086037.1,chr19,32430000,38.36475,-0.198904912070967
NC_086037.1,chr19,32450000,37.84625,-0.218281649155909
NC_086037.1,chr19,32470000,43.29525,-0.0265927434232956
NC_086037.1,chr19,32490000,49.63225,0.1683718374749
NC_086037.1,chr19,32510000,49.9755,0.178216148558637
NC_086037.1,chr19,32530000,35.843,-0.295689633699534
NC_086037.1,chr19,32550000,31.7255,-0.46916440498075
NC_086037.1,chr19,32570000,53.10875,0.265101347932448
NC_086037.1,chr19,32590000,53.316,0.270668015170417
NC_086037.1,chr19,32610000,40.89825,-0.107797365161854
NC_086037.1,chr19,32630000,40.847,-0.109584492043464
NC_086037.1,chr19,32650000,37.7415,-0.222228034831552
NC_086037.1,chr19,32670000,41.95375,-0.071475153403725
NC_086037.1,chr19,32690000,40.26125,-0.13016885369438
NC_086037.1,chr19,32710000,44.73275,0.0200005615601871
NC_086037.1,chr19,32730000,45.8305,0.0545951039473294
NC_086037.1,chr19,32750000,40.422,-0.12449049179728
NC_086037.1,chr19,32770000,48.6665,0.140308510029244
NC_086037.1,chr19,32790000,53.8165,0.284023371321578
NC_086037.1,chr19,32810000,43.2385,-0.0284634037124164
NC_086037.1,chr19,32830000,32.97625,-0.414229221460128
NC_086037.1,chr19,32850000,41.88675,-0.0737537959820642
NC_086037.1,chr19,32870000,39.203,-0.168119125085793
NC_086037.1,chr19,32890000,37.311,-0.238561142849736
NC_086037.1,chr19,32910000,39.71525,-0.149624459460156
NC_086037.1,chr19,32930000,42.89325,-0.0398965051858522
NC_086037.1,chr19,32950000,45.3495,0.0395388528527097
NC_086037.1,chr19,32970000,52.84125,0.257884485320112
NC_086037.1,chr19,32990000,50.24975,0.186033567296699
NC_086037.1,chr19,33010000,42.685,-0.046836858488984
NC_086037.1,chr19,33030000,35.9825,-0.290162553092886
NC_086037.1,chr19,33050000,43.09,-0.0333699444195772
NC_086037.1,chr19,33070000,28.6685,-0.612955951049332
NC_086037.1,chr19,33090000,37.16625,-0.244094740409027
NC_086037.1,chr19,33110000,32.316,-0.442967751181085
NC_086037.1,chr19,33130000,27.61025,-0.666270863651276
NC_086037.1,chr19,33150000,40.01775,-0.138813086360622
NC_086037.1,chr19,33170000,34.891,-0.333984621311372
NC_086037.1,chr19,33190000,33.9495,-0.372884104303989
NC_086037.1,chr19,33210000,40.8825,-0.108346344173718
NC_086037.1,chr19,33230000,45.75625,0.0522811631350669
NC_086037.1,chr19,33250000,44.57575,0.0149843482555895
NC_086037.1,chr19,33270000,47.504,0.105787477299967
NC_086037.1,chr19,33290000,43.20925,-0.0294285247480007
NC_086037.1,chr19,33310000,47.4765,0.104960765317636
NC_086037.1,chr19,33330000,44.30175,0.00618793834576611
NC_086037.1,chr19,33350000,45.9095,0.0570530063798922
NC_086037.1,chr19,33370000,50.9025,0.204471379593513
NC_086037.1,chr19,33390000,52.9065,0.259648192061323
NC_086037.1,chr19,33410000,44.8085,0.0224145811334861
NC_086037.1,chr19,33430000,41.40525,-0.0902361482324409
NC_086037.1,chr19,33450000,42.862,-0.0409358479801541
NC_086037.1,chr19,33470000,44.15175,0.00134957072540966
NC_086037.1,chr19,33490000,50.6175,0.196450132113208
NC_086037.1,chr19,33510000,38.1815,-0.205723407055733
NC_086037.1,chr19,33530000,29.368,-0.578766511958745
NC_086037.1,chr19,33550000,42.14025,-0.0651512514613289
NC_086037.1,chr19,33570000,43.99625,-0.00368339258009406
NC_086037.1,chr19,33590000,48.60525,0.138510127835037
NC_086037.1,chr19,33610000,41.73675,-0.0788683205001526
NC_086037.1,chr19,33630000,27.63725,-0.664885814747917
NC_086037.1,chr19,33650000,39.58525,-0.154295676181496
NC_086037.1,chr19,33670000,40.22575,-0.131425880635896
NC_086037.1,chr19,33690000,37.46025,-0.232877654367519
NC_086037.1,chr19,33710000,44.3325,0.00717780269444313
NC_086037.1,chr19,33730000,35.8965,-0.293567425034216
NC_086037.1,chr19,33750000,24.1815,-0.853937072230277
NC_086037.1,chr19,33770000,38.661,-0.187949542602447
NC_086037.1,chr19,33790000,53.684,0.280499752758663
NC_086037.1,chr19,33810000,40.46225,-0.123072185344633
NC_086037.1,chr19,33830000,15.287,-1.49863010587655
NC_086037.1,chr19,33850000,17.64125,-1.29809328173401
NC_086037.1,chr19,33870000,29.796,-0.558239821776518
NC_086037.1,chr19,33890000,33.929,-0.373742870078839
NC_086037.1,chr19,33910000,23.982,-0.865645727653597
NC_086037.1,chr19,33930000,32.6285,-0.429294265898495
NC_086037.1,chr19,33950000,28.6355,-0.614589078842734
NC_086037.1,chr19,33970000,17.8145,-1.28438083321664
NC_086037.1,chr19,33990000,24.276,-0.848423859986274
NC_086037.1,chr19,34010000,29.14675,-0.589493188900888
NC_086037.1,chr19,34030000,31.33575,-0.486719395872298
NC_086037.1,chr19,34050000,28.72425,-0.610201147654465
NC_086037.1,chr19,34070000,32.61375,-0.429936748670586
NC_086037.1,chr19,34090000,37.83475,-0.218714376770171
NC_086037.1,chr19,34110000,41.04675,-0.102631521711957
NC_086037.1,chr19,34130000,36.9605,-0.251996992184925
NC_086037.1,chr19,34150000,34.27,-0.359524081045947
NC_086037.1,chr19,34170000,31.063,-0.499132810965812
NC_086037.1,chr19,34190000,44.5425,0.0139197556278745
NC_086037.1,chr19,34210000,34.589,-0.346348315093504
NC_086037.1,chr19,34230000,27.967,-0.648076685701231
NC_086037.1,chr19,34250000,32.21075,-0.447602309850193
NC_086037.1,chr19,34270000,33.785,-0.37978962590771
NC_086037.1,chr19,34290000,25.88325,-0.757744855315795
NC_086037.1,chr19,34310000,30.918,-0.505775803313834
NC_086037.1,chr19,34330000,29.204,-0.586709927806197
NC_086037.1,chr19,34350000,41.291,-0.0941748673698086
NC_086037.1,chr19,34370000,38.158,-0.20660014751835
NC_086037.1,chr19,34390000,29.96725,-0.55010786109687
NC_086037.1,chr19,34410000,35.48425,-0.310001558747634
NC_086037.1,chr19,34430000,41.8195,-0.0760445658339762
NC_086037.1,chr19,34450000,28.5575,-0.618456563955357
NC_086037.1,chr19,34470000,28.23925,-0.634344735425464
NC_086037.1,chr19,34490000,34.32525,-0.357233438573814
NC_086037.1,chr19,34510000,45.07025,0.0307251371472923
NC_086037.1,chr19,34530000,47.08475,0.0931321433952131
NC_086037.1,chr19,34550000,32.767,-0.423275377480399
NC_086037.1,chr19,34570000,27.7135,-0.660981498869011
NC_086037.1,chr19,34590000,35.73275,-0.300072840228127
NC_086037.1,chr19,34610000,33.47425,-0.392925445042992
NC_086037.1,chr19,34630000,27.34125,-0.680143162200809
NC_086037.1,chr19,34650000,23.63225,-0.886404714840794
NC_086037.1,chr19,34670000,36.34125,-0.276045136133727
NC_086037.1,chr19,34690000,33.346,-0.398381805334918
NC_086037.1,chr19,34710000,21.97475,-0.98906208023678
NC_086037.1,chr19,34730000,27.739,-0.659678147341805
NC_086037.1,chr19,34750000,38.61125,-0.189783502606141
NC_086037.1,chr19,34770000,43.853,-0.00833545759314566
NC_086037.1,chr19,34790000,26.71975,-0.712713331652259
NC_086037.1,chr19,34810000,34.1565,-0.364241185696745
NC_086037.1,chr19,34830000,47.23275,0.0976123078485879
NC_086037.1,chr19,34850000,43.2715,-0.0273753237534159
NC_086037.1,chr19,34870000,36.93575,-0.252950489951815
NC_086037.1,chr19,34890000,49.08125,0.152427495763095
NC_086037.1,chr19,34910000,51.2475,0.214122017404353
NC_086037.1,chr19,34930000,31.17925,-0.493828967810407
NC_086037.1,chr19,34950000,37.8355,-0.218686151447292
NC_086037.1,chr19,34970000,43.03725,-0.0351168645325246
NC_086037.1,chr19,34990000,48.377,0.13178858921484
NC_086037.1,chr19,35010000,34.88425,-0.334259807666927
NC_086037.1,chr19,35030000,35.6665,-0.30271315965509
NC_086037.1,chr19,35050000,36.56875,-0.267163681435848
NC_086037.1,chr19,35070000,45.135,0.0327735832530053
NC_086037.1,chr19,35090000,44.36475,0.00821522395481676
NC_086037.1,chr19,35110000,46.8055,0.0846407809380399
NC_086037.1,chr19,35130000,35.53525,-0.30795829381566
NC_086037.1,chr19,35150000,42.21075,-0.0627679162100922
NC_086037.1,chr19,35170000,47.11175,0.0939505089264772
NC_086037.1,chr19,35190000,40.09525,-0.136056218788413
NC_086037.1,chr19,35210000,35.91175,-0.292963067706707
NC_086037.1,chr19,35230000,34.6135,-0.345341341554477
NC_086037.1,chr19,35250000,24.603,-0.829507360569195
NC_086037.1,chr19,35270000,31.96,-0.458704148225603
NC_086037.1,chr19,35290000,34.219,-0.361641753204021
NC_086037.1,chr19,35310000,35.45025,-0.311365344832001
NC_086037.1,chr19,35330000,36.00275,-0.289361992011636
NC_086037.1,chr19,35350000,29.45325,-0.57465460070668
NC_086037.1,chr19,35370000,28.3225,-0.630171670989616
NC_086037.1,chr19,35390000,36.92825,-0.253239553128853
NC_086037.1,chr19,35410000,29.00975,-0.596175449479419
NC_086037.1,chr19,35430000,23.25125,-0.909363705348083
NC_086037.1,chr19,35450000,37.125,-0.245675566239148
NC_086037.1,chr19,35470000,26.74025,-0.711627204229009
NC_086037.1,chr19,35490000,26.423,-0.728527971299333
NC_086037.1,chr19,35510000,25.567,-0.775142592632285
NC_086037.1,chr19,35530000,26.4035,-0.729573276289555
NC_086037.1,chr19,35550000,29.99575,-0.548758950719732
NC_086037.1,chr19,35570000,33.93425,-0.373522893560759
NC_086037.1,chr19,35590000,33.18925,-0.405078836995976
NC_086037.1,chr19,35610000,36.82575,-0.257195898859243
NC_086037.1,chr19,35630000,36.68625,-0.262597879569541
NC_086037.1,chr19,35650000,28.736,-0.609621209424344
NC_086037.1,chr19,35670000,50.5105,0.193427093850287
NC_086037.1,chr19,35690000,47.00925,0.090841283856776
NC_086037.1,chr19,35710000,36.923,-0.253441931819311
NC_086037.1,chr19,35730000,37.77125,-0.221106125616959
NC_086037.1,chr19,35750000,43.41375,-0.0226944099257934
NC_086037.1,chr19,35770000,35.83225,-0.296116435720929
NC_086037.1,chr19,35790000,28.04725,-0.644015372836844
NC_086037.1,chr19,35810000,33.69375,-0.383634497503633
NC_086037.1,chr19,35830000,44.68825,0.0185805388994619
NC_086037.1,chr19,35850000,44.02375,-0.00279203974058641
NC_086037.1,chr19,35870000,44.54125,0.0138797180228408
NC_086037.1,chr19,35890000,48.74725,0.142676017632514
NC_086037.1,chr19,35910000,45.687,0.0501196932544744
NC_086037.1,chr19,35930000,32.98425,-0.413884494034794
NC_086037.1,chr19,35950000,42.83275,-0.0419093517170518
NC_086037.1,chr19,35970000,44.61825,0.0163439629478261
NC_086037.1,chr19,35990000,42.41225,-0.0559776008182267
NC_086037.1,chr19,36010000,33.50525,-0.391609649858629
NC_086037.1,chr19,36030000,42.407,-0.0561541148048698
NC_086037.1,chr19,36050000,36.9325,-0.253075743550927
NC_086037.1,chr19,36070000,36.29,-0.2780534718006
NC_086037.1,chr19,36090000,42.0665,-0.0676486776825043
NC_086037.1,chr19,36110000,31.859,-0.463200123697512
NC_086037.1,chr19,36130000,30.1,-0.543835495193561
NC_086037.1,chr19,36150000,38.74025,-0.185032915101449
NC_086037.1,chr19,36170000,43.25775,-0.0278285906779104
NC_086037.1,chr19,36190000,27.34075,-0.680169071741431
NC_086037.1,chr19,36210000,37.79025,-0.2203900684253
NC_086037.1,chr19,36230000,46.379,0.0715746471088222
NC_086037.1,chr19,36250000,45.302,0.0380434486186753
NC_086037.1,chr19,36270000,44.399,0.0093161652044494
NC_086037.1,chr19,36290000,48.722,0.141936130803258
NC_086037.1,chr19,36310000,33.98175,-0.371534152911451
NC_086037.1,chr19,36330000,29.07875,-0.592806062777476
NC_086037.1,chr19,36350000,40.44525,-0.123671051530203
NC_086037.1,chr19,36370000,24.296,-0.84725973901543
NC_086037.1,chr19,36390000,29.087,-0.592403727501933
NC_086037.1,chr19,36410000,41.6055,-0.0833584515309298
NC_086037.1,chr19,36430000,36.63725,-0.264500159931625
NC_086037.1,chr19,36450000,23.39575,-0.900613098907517
NC_086037.1,chr19,36470000,21.198,-1.03980507885451
NC_086037.1,chr19,36490000,34.0485,-0.368744073953497
NC_086037.1,chr19,36510000,31.03525,-0.500401777695184
NC_086037.1,chr19,36530000,29.49575,-0.572609043666202
NC_086037.1,chr19,36550000,31.73025,-0.468951769135023
NC_086037.1,chr19,36570000,39.2155,-0.167664981827987
NC_086037.1,chr19,36590000,31.08275,-0.498230351877539
NC_086037.1,chr19,36610000,31.8395,-0.464069774590475
NC_086037.1,chr19,36630000,40.13875,-0.134511120916162
NC_086037.1,chr19,36650000,44.1155,0.000177859978031875
NC_086037.1,chr19,36670000,44.777,0.0214112219729193
NC_086037.1,chr19,36690000,38.38175,-0.198273994509765
NC_086037.1,chr19,36710000,26.681,-0.714768613694855
NC_086037.1,chr19,36730000,24.94725,-0.80985739066031
NC_086037.1,chr19,36750000,27.30475,-0.682035782570449
NC_086037.1,chr19,36770000,25.56725,-0.775128756286304
NC_086037.1,chr19,36790000,29.8815,-0.554174047555931
NC_086037.1,chr19,36810000,41.873,-0.0742218732707829
NC_086037.1,chr19,36830000,43.54825,-0.0182824448902783
NC_086037.1,chr19,36850000,31.1195,-0.496552593610136
NC_086037.1,chr19,36870000,34.592,-0.34622497444218
NC_086037.1,chr19,36890000,43.5285,-0.0189294539485172
NC_086037.1,chr19,36910000,43.74275,-0.0119260860456819
NC_086037.1,chr19,36930000,45.3315,0.0389723557361933
NC_086037.1,chr19,36950000,50.14425,0.183031330838114
NC_086037.1,chr19,36970000,38.24875,-0.203217377024956
NC_086037.1,chr19,36990000,40.58625,-0.118711488408787
NC_086037.1,chr19,37010000,48.9185,0.147684073089334
NC_086037.1,chr19,37030000,46.43925,0.0734276424090556
NC_086037.1,chr19,37050000,33.6255,-0.386516963844979
NC_086037.1,chr19,37070000,45.54825,0.0457791816189099
NC_086037.1,chr19,37090000,39.53,-0.156285532386036
NC_086037.1,chr19,37110000,38.0175,-0.211853080824414
NC_086037.1,chr19,37130000,50.7475,0.200114479422219
NC_086037.1,chr19,37150000,48.284,0.129040907348811
NC_086037.1,chr19,37170000,55.77125,0.335030863422797
NC_086037.1,chr19,37190000,47.33475,0.100691910224872
NC_086037.1,chr19,37210000,47.94425,0.118958289690378
NC_086037.1,chr19,37230000,43.437,-0.0219307816019877
NC_086037.1,chr19,37250000,47.5685,0.107724636093966
NC_086037.1,chr19,37270000,48.914,0.14755269671641
NC_086037.1,chr19,37290000,33.203,-0.404490132594877
NC_086037.1,chr19,37310000,35.543,-0.307648050805876
NC_086037.1,chr19,37330000,44.3205,0.00679159496923489
NC_086037.1,chr19,37350000,64.85375,0.550902872166058
NC_086037.1,chr19,37370000,55.80125,0.33579980525586
NC_086037.1,chr19,37390000,58.713,0.408546800995791
NC_086037.1,chr19,37410000,52.55275,0.250060387355317
NC_086037.1,chr19,37430000,42.441,-0.0550113593777223
NC_086037.1,chr19,37450000,43.2955,-0.0265845079929514
NC_086037.1,chr19,37470000,38.12675,-0.207766851751328
NC_086037.1,chr19,37490000,52.08875,0.237387057202396
NC_086037.1,chr19,37510000,51.20175,0.21284596557365
NC_086037.1,chr19,37530000,53.586,0.277888056949695
NC_086037.1,chr19,37550000,60.5555,0.45275411377313
NC_086037.1,chr19,37570000,55.08375,0.317296022229448
NC_086037.1,chr19,37590000,45.88275,0.0562212107630633
NC_086037.1,chr19,37610000,28.1025,-0.641225896912918
NC_086037.1,chr19,37630000,31.07925,-0.498390240185328
NC_086037.1,chr19,37650000,34.642,-0.344170847830264
NC_086037.1,chr19,37670000,51.79325,0.229257587653259
NC_086037.1,chr19,37690000,47.60025,0.108677244279317
NC_086037.1,chr19,37710000,39.533,-0.156177415400045
NC_086037.1,chr19,37730000,44.01275,-0.00314851479363791
NC_086037.1,chr19,37750000,15.60175,-1.47014965361516
NC_086037.1,chr19,37770000,26.92775,-0.701730870693131
NC_086037.1,chr19,37790000,46.42425,0.072966538235494
NC_086037.1,chr19,37810000,55.27475,0.322244993758761
NC_086037.1,chr19,37830000,42.86925,-0.0406946537376911
NC_086037.1,chr19,37850000,37.67325,-0.224805127937868
NC_086037.1,chr19,37870000,36.13525,-0.28413468740808
NC_086037.1,chr19,37890000,30.173,-0.540397870536237
NC_086037.1,chr19,37910000,34.064,-0.368096961679778
NC_086037.1,chr19,37930000,53.169,0.266721858902387
NC_086037.1,chr19,37950000,49.6865,0.169932188129142
NC_086037.1,chr19,37970000,48.278,0.128863457721779
NC_086037.1,chr19,37990000,43.6575,-0.0147086526190236
NC_086037.1,chr19,38010000,49.00075,0.150083235930933
NC_086037.1,chr19,38030000,47.07275,0.0927682763204697
NC_086037.1,chr19,38050000,46.61025,0.0786738398655462
NC_086037.1,chr19,38070000,47.89825,0.117587734884957
NC_086037.1,chr19,38090000,42.6515,-0.0479564379552648
NC_086037.1,chr19,38110000,42.741,-0.0449672605995459
NC_086037.1,chr19,38130000,35.266,-0.318778368968955
NC_086037.1,chr19,38150000,42.78875,-0.0433750060236316
NC_086037.1,chr19,38170000,53.33275,0.27111697797082
NC_086037.1,chr19,38190000,53.244,0.268736552573561
NC_086037.1,chr19,38210000,52.274,0.242460188488714
NC_086037.1,chr19,38230000,54.4465,0.300660438732538
NC_086037.1,chr19,38250000,50.093,0.181570640683814
NC_086037.1,chr19,38270000,37.85825,-0.217830245636378
NC_086037.1,chr19,38290000,38.0285,-0.211441128339986
NC_086037.1,chr19,38310000,55.47775,0.327486351498909
NC_086037.1,chr19,38330000,40.004,-0.139302758751126
NC_086037.1,chr19,38350000,49.50625,0.16474127238587
NC_086037.1,chr19,38370000,48.44275,0.133728017872625
NC_086037.1,chr19,38390000,44.23125,0.00391592643052308
NC_086037.1,chr19,38410000,34.04175,-0.369025971661408
NC_086037.1,chr19,38430000,40.3615,-0.126624982639454
