ID	chr	start	end	nmark	log2r	width	state
HeDe_WGS	chr4	57420000	58220000	41	0.2048	800000	neutral
HeDe_WGS	chr4	58260000	58380000	7	1.6106	120000	gain
HeDe_WGS	chr4	58400000	58980000	30	0.5607	580000	gain
HeDe_WGS	chr4	59000000	59120000	7	-0.5904	120000	loss
HeDe_WGS	chr4	59140000	61300000	108	0.5494	2160000	gain
HeDe_WGS	chr4	61320000	62440000	57	0.9876	1120000	gain
HeDe_WGS	chr4	62460000	62680000	11	0.3251	220000	neutral
HeDe_WGS	chr4	62700000	63200000	26	-0.3392	500000	neutral
HeDe_WGS	chr4	63220000	63460000	12	0.355	240000	neutral
HeDe_WGS	chr4	63480000	64400000	47	0.8619	920000	gain
HeDe_WGS	chr4	64420000	64820000	20	0.131	400000	neutral
HeDe_WGS	chr4	64840000	65100000	14	0.8398	260000	gain
HeDe_WGS	chr4	65120000	65440000	17	0.1296	320000	neutral
HeDe_WGS	chr4	65460000	66020000	29	-0.4586	560000	loss
HeDe_WGS	chr4	66040000	67020000	49	0.5187	980000	gain
HeDe_WGS	chr4	67040000	67680000	33	-0.1178	640000	neutral
HeDe_WGS	chr4	67700000	70260000	128	0.5578	2560000	gain
HeDe_WGS	chr4	70280000	73300000	151	-0.2422	3020000	neutral
HeDe_WGS	chr4	73320000	75560000	111	-0.6362	2240000	loss
HeDe_WGS	chr4	75580000	75780000	11	-1.5531	200000	loss
HeDe_WGS	chr4	75800000	76720000	46	-0.6245	920000	loss
HeDe_WGS	chr4	76740000	77180000	22	-0.1313	440000	neutral
HeDe_WGS	chr4	77200000	77640000	22	0.7015	440000	gain
HeDe_WGS	chr4	77660000	78100000	18	-0.9055	440000	loss
HeDe_WGS	chr4	78120000	79680000	79	0.4106	1560000	gain
HeDe_WGS	chr4	79700000	79860000	9	-0.821	160000	loss
HeDe_WGS	chr4	79880000	82400000	127	0.7975	2520000	gain
HeDe_WGS	chr4	82420000	82560000	8	0.2003	140000	neutral
HeDe_WGS	chr4	82580000	82680000	6	-0.5938	100000	loss
HeDe_WGS	chr4	82700000	82760000	4	0.323	60000	neutral
HeDe_WGS	chr4	82780000	86320000	177	0.7805	3540000	gain
HeDe_WGS	chr4	86340000	87520000	59	-0.0485	1180000	neutral
HeDe_WGS	chr4	87540000	88680000	58	-0.8687	1140000	loss
HeDe_WGS	chr4	88700000	89400000	36	-0.066	700000	neutral
HeDe_WGS	chr4	89420000	91060000	83	-0.7622	1640000	loss
HeDe_WGS	chr4	91080000	92020000	46	-0.315	940000	neutral
HeDe_WGS	chr4	92040000	92440000	21	-0.7135	400000	loss
HeDe_WGS	chr4	92460000	92700000	12	-1.4156	240000	loss
HeDe_WGS	chr4	92720000	93680000	49	-0.8463	960000	loss
HeDe_WGS	chr4	93700000	93780000	5	-1.4019	80000	loss
HeDe_WGS	chr4	93800000	95080000	62	-0.6406	1280000	loss
HeDe_WGS	chr4	95100000	95200000	6	0.6832	100000	gain
HeDe_WGS	chr4	95220000	97360000	104	-0.4652	2140000	loss
HeDe_WGS	chr4	97380000	97660000	15	0.934	280000	gain
HeDe_WGS	chr4	97680000	98680000	49	-0.5625	1000000	loss
HeDe_WGS	chr4	98700000	103340000	215	-0.9175	4640000	loss
HeDe_WGS	chr4	103360000	104220000	44	-0.6155	860000	loss
HeDe_WGS	chr4	104240000	107100000	144	0.4765	2860000	gain
HeDe_WGS	chr4	107120000	107420000	16	-0.3169	300000	neutral
HeDe_WGS	chr4	107440000	115360000	389	-0.8459	7920000	loss
HeDe_WGS	chr4	115380000	115680000	16	-0.4665	300000	loss
HeDe_WGS	chr4	115700000	120840000	256	0.3361	5140000	neutral
HeDe_WGS	chr4	120860000	120980000	7	1.4515	120000	gain
HeDe_WGS	chr4	121000000	123340000	118	0.4136	2340000	gain
HeDe_WGS	chr4	123360000	123620000	14	1.1811	260000	gain
HeDe_WGS	chr4	123640000	123940000	16	-0.7622	300000	loss
HeDe_WGS	chr4	123960000	124340000	20	-1.6297	380000	loss
HeDe_WGS	chr4	124360000	124680000	17	-0.7184	320000	loss
HeDe_WGS	chr4	124700000	124840000	8	0.2784	140000	neutral
HeDe_WGS	chr4	124860000	125020000	9	1.6185	160000	gain
HeDe_WGS	chr4	125040000	127800000	139	0.4707	2760000	gain
HeDe_WGS	chr4	127820000	128040000	12	-0.3017	220000	neutral
HeDe_WGS	chr4	128060000	129180000	57	0.8444	1120000	gain
HeDe_WGS	chr4	129200000	129400000	11	-0.4379	200000	loss
HeDe_WGS	chr4	129420000	129920000	26	0.4866	500000	gain
HeDe_WGS	chr4	129940000	131140000	61	-0.0645	1200000	neutral
HeDe_WGS	chr4	131160000	132100000	48	0.8016	940000	gain
HeDe_WGS	chr4	132120000	132940000	41	0.0549	820000	neutral
HeDe_WGS	chr4	132960000	133280000	17	0.518	320000	gain
HeDe_WGS	chr4	133300000	133640000	18	1.2319	340000	gain
HeDe_WGS	chr4	133660000	135700000	103	0.6002	2040000	gain
HeDe_WGS	chr4	135720000	136100000	20	-0.3926	380000	neutral
HeDe_WGS	chr4	136120000	140780000	228	-0.7958	4660000	loss
HeDe_WGS	chr4	140800000	142580000	89	-0.5021	1780000	loss
HeDe_WGS	chr4	142600000	142740000	8	0.5553	140000	gain
HeDe_WGS	chr4	142760000	143140000	20	1.3728	380000	gain
HeDe_WGS	chr4	143160000	143380000	12	0.4322	220000	gain
HeDe_WGS	chr4	143400000	144400000	50	-0.4137	1000000	loss
HeDe_WGS	chr4	144420000	145900000	74	-0.9142	1480000	loss
HeDe_WGS	chr4	145920000	146840000	45	-0.4954	920000	loss
HeDe_WGS	chr4	146860000	149200000	118	0.5447	2340000	gain
HeDe_WGS	chr4	149220000	149360000	8	-0.8795	140000	loss
HeDe_WGS	chr4	149380000	150620000	62	0.5851	1240000	gain
HeDe_WGS	chr4	150640000	151540000	46	-0.1799	900000	neutral
HeDe_WGS	chr4	151560000	153000000	73	0.5865	1440000	gain
HeDe_WGS	chr4	153020000	154620000	81	-0.506	1600000	loss
HeDe_WGS	chr4	154640000	157840000	161	0.2856	3200000	neutral
HeDe_WGS	chr4	157860000	158900000	53	-0.852	1040000	loss
HeDe_WGS	chr4	158920000	159860000	48	0.0622	940000	neutral
HeDe_WGS	chr4	159880000	162460000	130	0.5579	2580000	gain
HeDe_WGS	chr4	162480000	162640000	9	-0.4158	160000	loss
HeDe_WGS	chr4	162660000	163640000	50	0.4979	980000	gain
HeDe_WGS	chr4	163660000	164680000	52	-0.0203	1020000	neutral
HeDe_WGS	chr4	164700000	165240000	27	-0.7739	540000	loss
HeDe_WGS	chr4	165260000	166720000	73	-1.1547	1460000	loss
HeDe_WGS	chr4	166740000	166900000	9	-0.0125	160000	neutral
HeDe_WGS	chr4	166920000	167780000	44	-0.7781	860000	loss
HeDe_WGS	chr4	167800000	168500000	36	-0.2393	700000	neutral
HeDe_WGS	chr4	168520000	170320000	91	0.5233	1800000	gain
HeDe_WGS	chr4	170340000	170500000	9	1.319	160000	gain
HeDe_WGS	chr4	170520000	172900000	120	0.381	2380000	neutral
HeDe_WGS	chr4	172920000	174400000	74	-0.1669	1480000	neutral
HeDe_WGS	chr4	174420000	175680000	64	0.3544	1260000	neutral
HeDe_WGS	chr4	175700000	176240000	28	-0.0817	540000	neutral
HeDe_WGS	chr4	176260000	176780000	27	-0.6657	520000	loss
HeDe_WGS	chr4	176800000	177260000	24	0.036	460000	neutral
HeDe_WGS	chr4	177280000	181280000	201	0.3218	4000000	neutral
HeDe_WGS	chr4	181300000	183280000	100	0.5891	1980000	gain
HeDe_WGS	chr4	183300000	184420000	56	0.0993	1120000	neutral
HeDe_WGS	chr5	0	1920000	97	-2.4777	1920000	loss
HeDe_WGS	chr5	1940000	2420000	25	-3.1053	480000	loss
HeDe_WGS	chr5	2440000	2900000	24	-2.4372	460000	loss
HeDe_WGS	chr5	2920000	4200000	65	-2.1632	1280000	loss
HeDe_WGS	chr5	4220000	4380000	9	-2.357	160000	loss
HeDe_WGS	chr5	4400000	7420000	151	-0.7193	3020000	loss
HeDe_WGS	chr5	7440000	8440000	51	0.2322	1000000	neutral
HeDe_WGS	chr5	8460000	9080000	31	-0.2745	620000	neutral
HeDe_WGS	chr5	9100000	11460000	118	0.3685	2360000	neutral
HeDe_WGS	chr5	11480000	13520000	102	-0.4586	2040000	loss
HeDe_WGS	chr5	13540000	14560000	52	0.2373	1020000	neutral
HeDe_WGS	chr5	14580000	17040000	124	-0.8152	2460000	loss
HeDe_WGS	chr5	17060000	18140000	53	-0.1721	1080000	neutral
HeDe_WGS	chr5	18160000	18940000	40	-0.8658	780000	loss
HeDe_WGS	chr5	18960000	20120000	59	-0.0803	1160000	neutral
HeDe_WGS	chr5	20140000	20680000	26	-0.7667	540000	loss
HeDe_WGS	chr5	20700000	21320000	32	-0.2017	620000	neutral
HeDe_WGS	chr5	21340000	21800000	24	0.3586	460000	neutral
HeDe_WGS	chr5	21820000	23480000	83	-0.4566	1660000	loss
HeDe_WGS	chr5	23500000	23900000	21	0.2442	400000	neutral
HeDe_WGS	chr5	23920000	24060000	8	-0.6088	140000	loss
HeDe_WGS	chr5	24080000	24400000	17	0.5919	320000	gain
HeDe_WGS	chr5	24420000	24640000	12	-0.6546	220000	loss
HeDe_WGS	chr5	24660000	24900000	13	0.6367	240000	gain
HeDe_WGS	chr5	24920000	26100000	59	-0.5372	1180000	loss
HeDe_WGS	chr5	26120000	27760000	83	0.3723	1640000	neutral
HeDe_WGS	chr5	27780000	28140000	19	-0.2321	360000	neutral
HeDe_WGS	chr5	28160000	28280000	7	0.7682	120000	gain
HeDe_WGS	chr5	28300000	28580000	15	-0.4373	280000	loss
HeDe_WGS	chr5	28600000	30840000	113	0.3859	2240000	neutral
HeDe_WGS	chr5	30860000	34040000	158	-0.2687	3180000	neutral
HeDe_WGS	chr5	34060000	34420000	19	0.3403	360000	neutral
HeDe_WGS	chr5	34440000	37780000	167	-0.7734	3340000	loss
HeDe_WGS	chr5	37800000	38200000	19	-0.0021	400000	neutral
HeDe_WGS	chr5	38220000	39880000	82	-0.5954	1660000	loss
HeDe_WGS	chr5	39900000	40820000	47	0.162	920000	neutral
HeDe_WGS	chr5	40840000	43000000	108	-0.6886	2160000	loss
HeDe_WGS	chr5	43020000	43480000	22	0.2331	460000	neutral
HeDe_WGS	chr5	43500000	50500000	347	-0.6826	7000000	loss
HeDe_WGS	chr5	50520000	52360000	93	0.619	1840000	gain
HeDe_WGS	chr5	52380000	54140000	89	0.0403	1760000	neutral
HeDe_WGS	chr5	54160000	54780000	32	0.5633	620000	gain
HeDe_WGS	chr5	54800000	59840000	252	-0.7418	5040000	loss
HeDe_WGS	chr5	59860000	63400000	178	0.3599	3540000	neutral
HeDe_WGS	chr5	63420000	64100000	34	-0.1061	680000	neutral
HeDe_WGS	chr5	64120000	66600000	125	0.3355	2480000	neutral
HeDe_WGS	chr5	66620000	66940000	17	0.9769	320000	gain
HeDe_WGS	chr5	66960000	67960000	51	0.3048	1000000	neutral
HeDe_WGS	chr5	67980000	68640000	34	-0.2185	660000	neutral
HeDe_WGS	chr5	68660000	68940000	15	0.4028	280000	gain
HeDe_WGS	chr5	68960000	69580000	32	-0.4656	620000	loss
HeDe_WGS	chr5	69600000	71420000	91	-0.7574	1820000	loss
HeDe_WGS	chr5	71440000	72440000	51	-0.3027	1000000	neutral
HeDe_WGS	chr5	72460000	73380000	47	0.6902	920000	gain
HeDe_WGS	chr5	73400000	74460000	53	-0.0054	1060000	neutral
HeDe_WGS	chr5	74480000	77420000	148	0.764	2940000	gain
HeDe_WGS	chr5	77440000	79640000	110	0.3855	2200000	neutral
HeDe_WGS	chr5	79660000	80700000	53	-0.071	1040000	neutral
HeDe_WGS	chr5	80720000	82680000	99	0.4753	1960000	gain
HeDe_WGS	chr5	82700000	84820000	105	-0.2362	2120000	neutral
HeDe_WGS	chr5	84840000	88120000	163	-0.8421	3280000	loss
HeDe_WGS	chr5	88140000	88760000	32	-0.3081	620000	neutral
HeDe_WGS	chr5	88780000	88960000	10	1.4992	180000	gain
HeDe_WGS	chr5	88980000	94920000	292	-0.7804	5940000	loss
HeDe_WGS	chr5	94940000	95760000	38	-0.1327	820000	neutral
HeDe_WGS	chr5	95780000	100700000	243	-0.7582	4920000	loss
HeDe_WGS	chr5	100720000	101640000	45	0.1173	920000	neutral
HeDe_WGS	chr5	101660000	103080000	70	0.7073	1420000	gain
HeDe_WGS	chr5	103100000	103300000	11	-0.6385	200000	loss
HeDe_WGS	chr5	103320000	104280000	48	0.8152	960000	gain
HeDe_WGS	chr5	104300000	106040000	87	-0.0208	1740000	neutral
HeDe_WGS	chr5	106060000	108080000	102	0.4992	2020000	gain
HeDe_WGS	chr5	108100000	108620000	24	-0.7616	520000	loss
HeDe_WGS	chr5	108640000	109000000	19	0.0308	360000	neutral
HeDe_WGS	chr5	109020000	109120000	6	-3.3306	100000	loss
HeDe_WGS	chr5	109140000	111420000	111	-0.29	2280000	neutral
HeDe_WGS	chr5	111440000	113800000	119	-0.7452	2360000	loss
HeDe_WGS	chr5	113820000	114660000	41	-0.2721	840000	neutral
HeDe_WGS	chr5	114680000	115900000	62	0.6972	1220000	gain
HeDe_WGS	chr5	115920000	117260000	66	-0.3486	1340000	neutral
HeDe_WGS	chr5	117280000	118620000	68	0.7607	1340000	gain
HeDe_WGS	chr5	118640000	119700000	54	0.3303	1060000	neutral
HeDe_WGS	chr5	119720000	121320000	81	0.8565	1600000	gain
HeDe_WGS	chr5	121340000	122380000	53	-0.2087	1040000	neutral
HeDe_WGS	chr5	122400000	123540000	58	0.5005	1140000	gain
HeDe_WGS	chr5	123560000	126160000	128	0.8273	2600000	gain
HeDe_WGS	chr5	126180000	129240000	153	0.3879	3060000	neutral
HeDe_WGS	chr5	129260000	130140000	42	-0.1941	880000	neutral
HeDe_WGS	chr5	130160000	130340000	10	0.8691	180000	gain
HeDe_WGS	chr5	130360000	131380000	51	-0.5611	1020000	loss
HeDe_WGS	chr5	131400000	131960000	28	0.5656	560000	gain
HeDe_WGS	chr5	131980000	133020000	31	-1.2033	1040000	loss
HeDe_WGS	chr5	133040000	133920000	45	0.5864	880000	gain
HeDe_WGS	chr5	133940000	134340000	21	-0.5883	400000	loss
HeDe_WGS	chr5	134360000	140080000	284	0.378	5720000	neutral
HeDe_WGS	chr5	140100000	140300000	11	-0.7412	200000	loss
HeDe_WGS	chr5	140320000	142080000	89	0.5537	1760000	gain
HeDe_WGS	chr5	142100000	147540000	273	0.2527	5440000	neutral
HeDe_WGS	chr5	147560000	147700000	8	-0.6618	140000	loss
HeDe_WGS	chr5	147720000	151500000	190	0.2584	3780000	neutral
HeDe_WGS	chr5	151520000	155460000	198	-0.0224	3940000	neutral
HeDe_WGS	chr5	155480000	155720000	13	0.8199	240000	gain
HeDe_WGS	chr5	155740000	156960000	62	0.1199	1220000	neutral
HeDe_WGS	chr5	156980000	159140000	109	-0.3397	2160000	neutral
HeDe_WGS	chr5	159160000	159240000	5	-1.4912	80000	loss
HeDe_WGS	chr5	159260000	159360000	6	0.3099	100000	neutral
HeDe_WGS	chr5	159380000	159860000	25	-0.2609	480000	neutral
HeDe_WGS	chr5	159880000	161080000	61	0.4446	1200000	gain
HeDe_WGS	chr5	161100000	161380000	15	-0.4318	280000	loss
HeDe_WGS	chr5	161400000	161520000	7	1.0188	120000	gain
HeDe_WGS	chr5	161540000	161980000	23	-0.6449	440000	loss
HeDe_WGS	chr5	162000000	162460000	24	0.9665	460000	gain
HeDe_WGS	chr5	162480000	163480000	51	-0.6768	1000000	loss
HeDe_WGS	chr5	163500000	164360000	44	-0.0493	860000	neutral
HeDe_WGS	chr5	164380000	164700000	17	-0.7317	320000	loss
HeDe_WGS	chr5	164720000	165240000	27	0.256	520000	neutral
HeDe_WGS	chr5	165260000	165940000	35	-0.2906	680000	neutral
HeDe_WGS	chr5	165960000	166040000	5	0.1902	80000	neutral
HeDe_WGS	chr5	166060000	166340000	15	0.9594	280000	gain
HeDe_WGS	chr5	166360000	168040000	85	-0.2049	1680000	neutral
HeDe_WGS	chr5	168060000	168360000	16	-0.9463	300000	loss
HeDe_WGS	chr5	168380000	169780000	71	-0.1225	1400000	neutral
HeDe_WGS	chr5	169800000	171020000	62	-0.6608	1220000	loss
HeDe_WGS	chr5	171040000	171140000	6	-0.1738	100000	neutral
HeDe_WGS	chr5	171160000	172000000	43	0.3876	840000	neutral
HeDe_WGS	chr5	172020000	172180000	9	-0.3476	160000	neutral
HeDe_WGS	chr6	0	4480000	225	-2.4695	4480000	loss
HeDe_WGS	chr6	4500000	5140000	33	-2.2326	640000	loss
HeDe_WGS	chr6	5160000	5760000	31	-2.0949	600000	loss
HeDe_WGS	chr6	5780000	6360000	30	-0.6548	580000	loss
HeDe_WGS	chr6	6380000	8780000	120	-1.0171	2400000	loss
HeDe_WGS	chr6	8800000	10900000	104	-0.5824	2100000	loss
HeDe_WGS	chr6	10920000	13160000	113	0.2124	2240000	neutral
HeDe_WGS	chr6	13180000	15240000	104	1.0207	2060000	gain
HeDe_WGS	chr6	15260000	17560000	116	0.4232	2300000	gain
HeDe_WGS	chr6	17580000	19000000	71	-0.6218	1420000	loss
HeDe_WGS	chr6	19020000	19320000	15	0.7199	300000	gain
HeDe_WGS	chr6	19340000	19640000	16	-0.2721	300000	neutral
HeDe_WGS	chr6	19660000	22740000	154	0.4922	3080000	gain
HeDe_WGS	chr6	22760000	25300000	128	-0.7405	2540000	loss
HeDe_WGS	chr6	25320000	25540000	12	-0.1383	220000	neutral
HeDe_WGS	chr6	25560000	27000000	72	0.4412	1440000	gain
HeDe_WGS	chr6	27020000	27160000	8	-0.5069	140000	loss
HeDe_WGS	chr6	27180000	30740000	179	0.7053	3560000	gain
HeDe_WGS	chr6	30760000	32440000	85	0.3041	1680000	neutral
HeDe_WGS	chr6	32460000	34620000	109	0.2189	2160000	neutral
HeDe_WGS	chr6	34640000	35960000	62	-0.6559	1320000	loss
HeDe_WGS	chr6	36000000	36180000	9	-0.1998	180000	neutral
HeDe_WGS	chr6	36200000	37900000	86	0.4229	1700000	gain
HeDe_WGS	chr6	37920000	39480000	77	-0.2511	1560000	neutral
HeDe_WGS	chr6	39500000	39840000	17	0.4173	340000	gain
HeDe_WGS	chr6	39860000	40640000	40	-0.4772	780000	loss
HeDe_WGS	chr6	40660000	42200000	78	0.6515	1540000	gain
HeDe_WGS	chr6	42220000	42760000	27	-0.2518	540000	neutral
HeDe_WGS	chr6	42780000	43560000	40	-0.757	780000	loss
HeDe_WGS	chr6	43580000	44200000	31	-0.3119	620000	neutral
HeDe_WGS	chr6	44220000	50800000	329	0.5605	6580000	gain
HeDe_WGS	chr6	50820000	52980000	107	0.9685	2160000	gain
HeDe_WGS	chr6	53000000	54660000	83	0.3499	1660000	neutral
HeDe_WGS	chr6	54680000	54920000	13	-0.362	240000	neutral
HeDe_WGS	chr6	54940000	55760000	42	0.5901	820000	gain
HeDe_WGS	chr6	55780000	55860000	5	-0.5449	80000	loss
HeDe_WGS	chr6	55880000	56480000	31	-1.2174	600000	loss
HeDe_WGS	chr6	56500000	57420000	46	-0.6432	920000	loss
HeDe_WGS	chr6	57440000	58660000	61	0.3413	1220000	neutral
HeDe_WGS	chr6	58680000	58760000	5	-0.585	80000	loss
HeDe_WGS	chr6	58780000	58900000	7	-1.366	120000	loss
HeDe_WGS	chr6	58920000	59000000	5	-0.3605	80000	neutral
HeDe_WGS	chr6	59020000	59840000	42	-1.3591	820000	loss
HeDe_WGS	chr6	59860000	62840000	146	-0.5307	2980000	loss
HeDe_WGS	chr6	62860000	63620000	39	0.5319	760000	gain
HeDe_WGS	chr6	63640000	64720000	53	0.0521	1080000	neutral
HeDe_WGS	chr6	64760000	66800000	102	-0.7321	2040000	loss
HeDe_WGS	chr6	66820000	67860000	50	-0.0875	1040000	neutral
HeDe_WGS	chr6	67880000	73360000	264	-0.7726	5480000	loss
HeDe_WGS	chr6	73380000	73820000	23	-0.1213	440000	neutral
HeDe_WGS	chr6	73840000	74060000	12	-0.9934	220000	loss
HeDe_WGS	chr6	74080000	76440000	116	0.3596	2360000	neutral
HeDe_WGS	chr6	76460000	77800000	65	0.9508	1340000	gain
HeDe_WGS	chr6	77820000	78680000	44	0.4592	860000	gain
HeDe_WGS	chr6	78700000	79460000	39	-0.274	760000	neutral
HeDe_WGS	chr6	79480000	80260000	39	0.3114	780000	neutral
HeDe_WGS	chr6	80280000	83360000	154	-0.3177	3080000	neutral
HeDe_WGS	chr6	83380000	88640000	262	-0.7262	5260000	loss
HeDe_WGS	chr6	88660000	89420000	37	-0.2719	760000	neutral
HeDe_WGS	chr6	89440000	91840000	119	-0.707	2400000	loss
HeDe_WGS	chr6	91860000	92060000	11	-1.722	200000	loss
HeDe_WGS	chr6	92080000	92300000	12	-0.6622	220000	loss
HeDe_WGS	chr6	92320000	92920000	30	-0.3796	600000	neutral
HeDe_WGS	chr6	92940000	93260000	17	-0.0145	320000	neutral
HeDe_WGS	chr6	93280000	96320000	153	0.5375	3040000	gain
HeDe_WGS	chr6	96340000	97720000	70	0.155	1380000	neutral
HeDe_WGS	chr6	97740000	98760000	52	0.7138	1020000	gain
HeDe_WGS	chr6	98780000	99660000	45	-0.222	880000	neutral
HeDe_WGS	chr6	99680000	101620000	98	0.6251	1940000	gain
HeDe_WGS	chr6	101640000	101840000	11	-0.3781	200000	neutral
HeDe_WGS	chr6	101860000	102620000	39	0.5839	760000	gain
HeDe_WGS	chr6	102640000	103300000	33	-0.6448	660000	loss
HeDe_WGS	chr6	103320000	106740000	155	0.5598	3420000	gain
HeDe_WGS	chr6	106760000	106960000	11	-0.5507	200000	loss
HeDe_WGS	chr6	106980000	113620000	331	0.5441	6640000	gain
HeDe_WGS	chr6	113660000	115540000	92	-0.2961	1880000	neutral
HeDe_WGS	chr6	115560000	116760000	61	0.2688	1200000	neutral
HeDe_WGS	chr6	116780000	119460000	130	-0.5981	2680000	loss
HeDe_WGS	chr6	119480000	119920000	22	-5.4436	440000	loss
HeDe_WGS	chr6	119960000	122840000	143	-0.5896	2880000	loss
HeDe_WGS	chr6	122860000	126120000	163	0.4876	3260000	gain
HeDe_WGS	chr6	126140000	126620000	25	-0.905	480000	loss
HeDe_WGS	chr6	126640000	128460000	91	0.4352	1820000	gain
HeDe_WGS	chr6	128480000	129000000	27	1.1458	520000	gain
HeDe_WGS	chr6	129020000	131000000	100	0.2752	1980000	neutral
HeDe_WGS	chr6	131020000	132300000	65	0.7695	1280000	gain
HeDe_WGS	chr6	132320000	132500000	10	0.1806	180000	neutral
HeDe_WGS	chr6	132520000	132760000	13	-0.273	240000	neutral
HeDe_WGS	chr6	132780000	132840000	4	0.8256	60000	gain
HeDe_WGS	chr6	132860000	133200000	18	-0.5002	340000	loss
HeDe_WGS	chr6	133220000	133320000	6	1.2158	100000	gain
HeDe_WGS	chr6	133340000	133640000	16	-0.0072	300000	neutral
HeDe_WGS	chr6	133660000	134180000	27	-0.6353	520000	loss
HeDe_WGS	chr6	134200000	136940000	132	0.0571	2740000	neutral
HeDe_WGS	chr6	136960000	138740000	90	-0.4475	1780000	loss
HeDe_WGS	chr6	138760000	138860000	6	-1.8319	100000	loss
HeDe_WGS	chr6	138880000	139740000	44	-0.5065	860000	loss
HeDe_WGS	chr6	139760000	139860000	6	-2.9293	100000	loss
HeDe_WGS	chr6	139880000	143060000	150	-0.7843	3180000	loss
HeDe_WGS	chr6	143080000	145900000	142	0.5945	2820000	gain
HeDe_WGS	chr6	145920000	147120000	60	-0.5711	1200000	loss
HeDe_WGS	chr7	0	400000	21	-2.2105	400000	loss
HeDe_WGS	chr7	440000	760000	17	-0.5992	320000	loss
HeDe_WGS	chr7	780000	2000000	62	0.222	1220000	neutral
HeDe_WGS	chr7	2020000	3220000	61	-0.8339	1200000	loss
HeDe_WGS	chr7	3240000	5560000	34	-1.5677	2320000	loss
HeDe_WGS	chr7	5620000	7660000	101	-0.9119	2040000	loss
HeDe_WGS	chr7	7680000	8740000	54	-0.0124	1060000	neutral
HeDe_WGS	chr7	8760000	10820000	104	-0.987	2060000	loss
HeDe_WGS	chr7	10840000	11440000	30	-0.5133	600000	loss
HeDe_WGS	chr7	11460000	12500000	53	0.0295	1040000	neutral
HeDe_WGS	chr7	12520000	12640000	7	1.0702	120000	gain
HeDe_WGS	chr7	12660000	12960000	16	0.1854	300000	neutral
HeDe_WGS	chr7	12980000	14920000	98	-0.8839	1940000	loss
HeDe_WGS	chr7	14940000	15320000	20	0.2436	380000	neutral
HeDe_WGS	chr7	15340000	15820000	25	-0.9725	480000	loss
HeDe_WGS	chr7	15840000	16000000	9	0.838	160000	gain
HeDe_WGS	chr7	16020000	16400000	20	-0.6949	380000	loss
HeDe_WGS	chr7	16420000	17520000	53	0.3917	1100000	neutral
HeDe_WGS	chr7	17540000	18160000	32	-0.6125	620000	loss
HeDe_WGS	chr7	18180000	18340000	9	-2.2354	160000	loss
HeDe_WGS	chr7	18460000	18580000	7	-0.5893	120000	loss
HeDe_WGS	chr7	18600000	18860000	14	0.8364	260000	gain
HeDe_WGS	chr7	18880000	18940000	4	-0.9929	60000	loss
HeDe_WGS	chr7	18960000	19060000	6	0.2219	100000	neutral
HeDe_WGS	chr7	19080000	19200000	7	1.4337	120000	gain
HeDe_WGS	chr7	19220000	25980000	338	0.4479	6760000	gain
HeDe_WGS	chr7	26000000	26800000	41	-0.1778	800000	neutral
HeDe_WGS	chr7	26820000	29580000	137	0.507	2760000	gain
HeDe_WGS	chr7	29600000	29740000	8	-0.6189	140000	loss
HeDe_WGS	chr7	29760000	33340000	180	0.4623	3580000	gain
HeDe_WGS	chr7	33360000	35520000	107	-0.3744	2160000	neutral
HeDe_WGS	chr7	35540000	36920000	69	0.3603	1380000	neutral
HeDe_WGS	chr7	36940000	37260000	17	-0.7373	320000	loss
HeDe_WGS	chr7	37280000	37420000	8	0.2326	140000	neutral
HeDe_WGS	chr7	37440000	42260000	242	-0.6937	4820000	loss
HeDe_WGS	chr7	42280000	43060000	40	-0.0761	780000	neutral
HeDe_WGS	chr7	43080000	44460000	68	-0.6027	1380000	loss
HeDe_WGS	chr7	44480000	45400000	46	-0.1204	920000	neutral
HeDe_WGS	chr7	45420000	45840000	22	0.7032	420000	gain
HeDe_WGS	chr7	45860000	48020000	107	-0.2925	2160000	neutral
HeDe_WGS	chr7	48040000	49500000	74	0.5118	1460000	gain
HeDe_WGS	chr7	49520000	50300000	39	-0.3828	780000	neutral
HeDe_WGS	chr7	50320000	51700000	70	-0.7858	1380000	loss
HeDe_WGS	chr7	51720000	52540000	41	-0.3515	820000	neutral
HeDe_WGS	chr7	52560000	59480000	343	0.5468	6920000	gain
HeDe_WGS	chr7	59500000	60020000	27	-0.0716	520000	neutral
HeDe_WGS	chr7	60040000	60660000	32	0.6692	620000	gain
HeDe_WGS	chr7	60680000	60800000	6	-0.5439	120000	loss
HeDe_WGS	chr7	60820000	61260000	23	0.1508	440000	neutral
HeDe_WGS	chr7	61280000	62940000	83	-0.5357	1660000	loss
HeDe_WGS	chr7	62960000	65800000	143	0.3114	2840000	neutral
HeDe_WGS	chr7	65820000	67260000	73	-0.4406	1440000	loss
HeDe_WGS	chr7	67280000	68020000	38	0.4707	740000	gain
HeDe_WGS	chr7	68040000	68940000	45	-0.2232	900000	neutral
HeDe_WGS	chr7	68960000	72020000	154	0.5265	3060000	gain
HeDe_WGS	chr7	72040000	72480000	22	-0.4639	440000	loss
HeDe_WGS	chr7	72520000	73280000	39	0.4385	760000	gain
HeDe_WGS	chr7	73300000	74400000	56	-0.3817	1100000	neutral
HeDe_WGS	chr7	74420000	74940000	27	0.1654	520000	neutral
HeDe_WGS	chr7	74960000	78060000	153	-0.459	3100000	loss
